Time,Latitude,Longitude,Depth (km),Magnitude
2009-03-02T12:55:40.170000Z,15.6914,95.9945,28.0,4.3
2009-03-02T12:36:38.570000Z,15.582,96.0175,32.8,4.6
2009-03-01T00:34:21.140000Z,9.5774,93.6915,29.0,3.7
2009-02-27T20:48:08.610000Z,17.2882,95.0107,0.0,3.6
2009-02-26T15:32:30.620000Z,13.1066,92.3439,31.3,4.4
2009-02-26T15:30:01.570000Z,10.8473,93.4586,110.5,3.5
2009-02-22T21:08:57.830000Z,11.7574,95.4015,0.0,3.5
2009-02-20T21:41:34.220000Z,11.1084,92.4389,0.0,3.5
2009-02-17T21:38:08.910000Z,10.901,91.7808,27.0,4.2
2009-02-16T20:02:54.900000Z,11.1444,92.0639,0.0,3.2
2009-02-16T19:20:58.240000Z,10.2086,90.8173,0.0,3.5
2009-02-16T19:06:24.980000Z,10.7357,91.6379,17.0,4.0
2009-02-16T15:40:35.660000Z,10.5509,91.4578,24.6,3.5
2009-02-12T18:30:20.870000Z,17.3467,96.3676,10.0,3.7
2009-02-10T21:56:20.330000Z,15.6631,95.975,28.0,4.3
2009-02-10T19:03:09.600000Z,11.4825,95.0683,35.0,3.7
2009-02-08T15:11:45.310000Z,12.0146,93.9088,100.0,3.6
2009-02-08T14:10:29.560000Z,11.1649,91.7316,0.0,3.7
2009-02-06T20:01:41.370000Z,9.5373,93.2615,29.0,4.4
2009-02-06T06:00:30.770000Z,10.4158,90.9461,0.0,3.5
2009-01-31T20:52:05.630000Z,15.5277,95.9392,0.0,3.8
2009-01-31T20:05:12.960000Z,12.3917,92.7544,26.0,3.6
2009-01-31T19:55:20.940000Z,11.8305,93.4682,10.0,3.7
2009-01-31T14:22:27.650000Z,15.6884,96.0602,28.0,4.0
2009-01-31T13:56:26.200000Z,15.7243,95.9429,10.7,4.5
2009-01-31T07:19:21.160000Z,13.4958,92.7075,0.0,3.6
2009-01-31T04:27:35.900000Z,11.8068,94.9159,25.0,5.1
2009-01-30T06:34:22.290000Z,10.0893,91.2767,0.0,3.7
2009-01-29T10:23:23.470000Z,11.7018,95.0093,24.0,4.4
2009-01-28T23:27:17.100000Z,13.5441,92.7687,29.7,3.6
2009-01-28T20:29:56.890000Z,13.6836,92.8541,34.1,5.2
2009-01-28T05:08:42.510000Z,13.4955,92.8084,0.0,3.8
2009-01-21T01:42:24.630000Z,15.6006,96.063,34.2,4.7
2009-01-19T11:54:43.330000Z,10.9036,91.9427,0.0,3.2
2009-01-12T01:49:57.470000Z,12.078,92.4015,0.0,3.5
2009-01-08T04:22:43.100000Z,17.184,86.758,33.0,3.2
2009-01-06T06:49:49.950000Z,10.3289,93.1891,101.9,3.7
2009-01-04T13:22:14.170000Z,10.2104,93.9446,25.0,4.9
2008-12-27T21:01:20.110000Z,13.4111,93.1913,0.0,3.4
2008-12-15T13:52:40.430000Z,9.7452,92.2173,0.0,3.3
2008-12-09T08:32:00.390000Z,15.5454,96.2147,18.3,3.9
2008-12-09T06:04:09.560000Z,15.5623,96.0196,10.0,3.8
2008-12-08T20:14:42.390000Z,8.8646,93.4408,93.9,4.3
2008-12-04T19:52:47.740000Z,8.9323,92.2429,0.0,3.5
2008-12-02T23:00:32.750000Z,13.7336,92.9622,0.0,3.4
2008-12-01T12:57:27.200000Z,12.6382,92.3103,0.0,3.3
2008-11-27T12:22:59.050000Z,10.8313,91.5587,0.0,3.6
2008-11-22T23:06:46.550000Z,11.3945,91.6273,0.0,3.5
2008-11-19T17:11:34.160000Z,10.7838,91.5131,0.0,3.5
2008-11-18T02:01:29.610000Z,10.8217,91.7269,35.6,4.3
2008-11-16T15:10:05.720000Z,10.7534,91.7889,35.0,3.4
2008-11-16T14:40:32.630000Z,10.8249,91.8201,36.8,3.9
2008-11-16T14:27:39.540000Z,10.8333,91.8855,40.5,4.0
2008-11-16T13:46:26.030000Z,10.8234,91.7375,35.1,4.6
2008-11-16T13:41:21.870000Z,10.7545,91.6881,8.6,4.3
2008-11-16T13:23:52.380000Z,9.4604,90.2688,0.0,3.6
2008-11-16T12:29:35.280000Z,10.6802,91.5057,0.0,3.6
2008-11-16T12:25:08.830000Z,10.8067,91.6676,35.0,4.6
2008-11-16T12:20:35.700000Z,10.8811,91.695,17.2,5.5
2008-11-16T11:37:39.460000Z,10.8318,91.7159,35.0,4.6
2008-11-15T09:35:49.800000Z,12.9067,93.2722,27.7,3.8
2008-11-11T17:15:00.920000Z,13.1191,92.5502,41.4,4.6
2008-11-02T18:07:31.380000Z,11.3134,95.0668,35.0,4.3
2008-10-31T20:00:54.540000Z,12.7711,92.1964,35.0,4.1
2008-10-30T12:22:35.510000Z,16.007,94.5878,35.0,4.9
2008-10-30T08:32:35.160000Z,16.0265,94.6509,35.0,3.5
2008-10-29T05:16:22.880000Z,10.895,92.0568,32.9,4.3
2008-10-26T18:30:43.980000Z,13.7355,93.1468,0.0,3.3
2008-10-23T15:31:34.990000Z,10.8468,91.5436,32.0,4.2
2008-10-23T12:48:23.960000Z,10.2499,91.981,0.0,3.2
2008-10-19T13:26:46.330000Z,11.012,91.7881,3.3,4.5
2008-10-18T14:14:47.650000Z,13.8804,93.6376,72.5,4.8
2008-10-17T19:12:35.920000Z,12.3538,94.9142,35.0,4.2
2008-10-17T17:23:12.040000Z,12.5185,95.0569,35.0,4.2
2008-10-17T02:36:57.370000Z,10.6082,91.5628,0.0,3.8
2008-10-16T17:53:53.060000Z,15.7497,96.0784,35.0,4.1
2008-10-12T14:21:15.210000Z,15.0396,96.7098,10.0,3.4
2008-10-11T17:16:08.270000Z,13.7801,93.752,64.0,4.3
2008-10-10T00:45:26.180000Z,9.8019,92.7372,52.0,4.4
2008-10-04T22:38:15.320000Z,10.4684,91.5614,13.8,3.9
2008-10-04T21:46:37.210000Z,10.5682,91.6442,27.7,3.7
2008-10-04T21:35:17.960000Z,10.932,91.4514,0.0,3.4
2008-10-04T17:33:04.750000Z,10.7978,91.7588,25.8,3.3
2008-10-04T16:20:29.080000Z,10.7605,91.7213,26.6,4.0
2008-10-04T16:10:33.210000Z,10.6822,91.6501,27.1,4.3
2008-10-04T14:16:39.540000Z,10.2997,90.9762,0.0,3.5
2008-10-04T13:59:35.470000Z,10.549,91.6583,10.0,4.2
2008-10-04T10:29:06.250000Z,10.495,91.5755,0.0,4.1
2008-10-04T10:29:01.330000Z,10.4139,91.8352,35.0,4.5
2008-10-04T10:24:42.590000Z,10.2094,90.8672,0.0,3.4
2008-10-04T08:28:11.910000Z,10.5577,91.6695,26.4,3.5
2008-10-04T08:27:08.510000Z,10.8131,91.9106,0.0,3.3
2008-10-04T04:16:51.190000Z,10.5386,91.5768,39.6,4.1
2008-10-04T02:50:41.760000Z,10.6325,91.7441,0.0,3.5
2008-10-04T02:39:52.660000Z,10.3868,91.1276,0.0,3.5
2008-10-04T02:17:02.540000Z,10.6113,91.7776,0.0,3.9
2008-10-04T02:05:55.020000Z,10.6672,91.7067,22.7,4.4
2008-10-04T01:41:14.440000Z,10.5331,91.547,26.8,3.8
2008-10-04T01:37:45.270000Z,10.479,91.5408,35.7,4.2
2008-10-04T01:26:54.460000Z,11.2755,91.8039,0.0,3.7
2008-10-04T00:44:12.330000Z,10.729,91.7655,10.0,3.9
2008-10-04T00:17:28.970000Z,10.4519,91.4145,0.0,3.6
2008-10-03T23:57:03.350000Z,10.7254,91.7286,13.8,4.0
2008-10-03T23:56:23.150000Z,10.292,91.082,0.0,3.7
2008-10-03T23:29:48.780000Z,10.8508,91.9631,0.0,3.4
2008-10-03T23:20:53.600000Z,10.7588,91.666,0.0,3.3
2008-10-03T23:14:59.690000Z,10.3366,91.8085,0.0,3.3
2008-10-03T23:02:17.160000Z,10.7362,91.7196,28.5,4.2
2008-10-03T22:57:35.710000Z,10.5676,91.5511,15.1,4.6
2008-10-03T22:55:00.050000Z,10.3435,91.0185,0.0,3.5
2008-10-03T22:15:43.690000Z,10.5781,91.6137,12.2,4.3
2008-10-03T21:57:38.760000Z,10.7123,91.5681,35.0,4.3
2008-10-03T21:57:24.870000Z,11.515,92.3105,0.0,3.5
2008-10-03T21:44:16.450000Z,10.0591,90.6313,0.0,3.3
2008-10-03T21:40:45.270000Z,10.5833,91.6483,35.0,4.0
2008-10-03T21:40:11.800000Z,11.1107,92.4016,0.0,3.5
2008-10-03T21:36:13.340000Z,10.5407,91.411,0.0,3.4
2008-10-03T21:20:25.030000Z,10.7392,91.7109,29.1,5.4
2008-10-03T21:19:51.650000Z,10.6684,91.6707,32.8,4.3
2008-10-03T17:48:23.720000Z,10.6908,91.7006,23.8,4.5
2008-10-01T08:20:42.610000Z,13.042,92.5497,0.0,3.4
2008-09-29T00:11:57.770000Z,11.8712,93.2408,0.0,3.3
2008-09-28T15:20:40.220000Z,9.5629,92.6732,0.0,3.4
2008-09-27T04:54:35.900000Z,8.9848,93.8563,79.9,3.9
2008-09-26T13:01:04.450000Z,10.3754,91.6888,0.0,3.8
2008-09-22T18:13:04.070000Z,15.6938,96.0228,7.8,4.0
2008-09-22T13:30:39.170000Z,15.6505,96.0916,38.8,5.2
2008-09-20T11:12:51.510000Z,15.2109,95.9534,0.0,3.6
2008-09-18T20:32:48.250000Z,10.9836,91.8127,30.1,5.0
2008-09-18T16:56:03.470000Z,9.1182,92.5085,0.0,3.4
2008-09-16T10:05:15.570000Z,12.7137,93.429,0.0,3.7
2008-09-16T05:38:20.520000Z,10.8537,91.7476,35.0,4.3
2008-09-16T01:20:03.090000Z,13.5771,92.7378,23.8,4.9
2008-09-15T06:42:14.660000Z,10.9345,91.9508,0.0,3.8
2008-09-15T06:16:04.240000Z,10.3191,92.9683,68.9,4.3
2008-09-14T05:33:10.100000Z,10.0831,93.2894,0.0,3.5
2008-09-12T23:51:47.220000Z,11.3423,92.6561,0.0,3.6
2008-09-12T18:40:19.920000Z,11.8661,91.5236,0.0,3.2
2008-09-10T22:23:18.840000Z,9.0359,93.1723,15.9,4.1
2008-09-10T19:36:05.340000Z,11.4859,92.6875,0.0,3.3
2008-09-09T13:22:40.210000Z,10.2713,91.0247,0.0,3.3
2008-09-07T12:54:31.660000Z,15.8292,94.7751,43.2,4.5
2008-09-07T09:00:29.080000Z,12.9675,92.4036,43.8,5.0
2008-09-06T12:26:08.600000Z,13.5844,92.8354,32.6,4.4
2008-09-05T19:39:08.800000Z,10.1691,93.6229,0.0,3.5
2008-09-05T18:54:21.660000Z,10.3107,93.753,35.0,4.1
2008-09-04T06:46:47.100000Z,9.9583,93.0802,35.0,4.2
2008-08-30T07:45:12.730000Z,11.0691,91.7264,36.8,4.8
2008-08-29T17:44:52.390000Z,13.7175,93.8095,35.0,4.0
2008-08-29T16:48:46.290000Z,10.745,91.7296,9.6,4.1
2008-08-29T06:43:08.730000Z,10.9295,91.8104,12.8,4.5
2008-08-28T07:07:11.710000Z,12.147,92.5184,26.1,4.4
2008-08-27T00:28:12.830000Z,10.7315,91.8902,0.0,3.7
2008-08-25T06:47:08.160000Z,9.2363,93.0099,68.0,3.9
2008-08-23T23:11:16.550000Z,8.9153,92.2231,37.1,4.3
2008-08-21T00:56:16.450000Z,11.3445,92.3693,0.0,3.6
2008-08-20T22:25:50.780000Z,10.5258,91.212,0.0,3.3
2008-08-19T19:38:30.420000Z,10.9177,91.6231,35.0,3.7
2008-08-18T15:05:00.360000Z,10.9705,91.7603,35.0,3.6
2008-08-18T13:00:51.230000Z,10.8489,91.7231,0.0,3.5
2008-08-18T12:58:36.290000Z,10.8237,91.6726,0.0,3.6
2008-08-15T20:34:59.750000Z,9.0669,92.2818,0.0,3.3
2008-08-15T09:54:42.110000Z,11.3711,93.193,0.0,3.6
2008-08-13T10:11:18.470000Z,10.9451,91.7148,35.0,4.3
2008-08-13T09:43:02.390000Z,11.1968,91.2966,0.0,3.8
2008-08-13T07:54:05.920000Z,10.7639,91.3781,0.0,3.6
2008-08-12T19:52:06.580000Z,10.9608,91.7557,8.7,4.5
2008-08-12T17:38:48.920000Z,10.8659,91.7914,35.0,4.3
2008-08-11T17:14:26.400000Z,10.7931,91.6868,0.0,3.9
2008-08-11T08:22:23.040000Z,10.9231,91.8053,0.0,3.9
2008-08-11T06:19:11.790000Z,10.9472,91.7446,35.0,4.0
2008-08-11T02:20:12.910000Z,10.982,91.8121,33.2,3.8
2008-08-10T19:13:10.510000Z,10.9517,91.7746,35.0,4.7
2008-08-10T15:28:59.640000Z,10.7332,91.5935,35.0,4.3
2008-08-10T15:06:34.010000Z,10.7531,91.7809,4.6,4.2
2008-08-10T14:57:42.300000Z,10.6131,91.1678,35.0,4.5
2008-08-10T14:16:54.160000Z,10.8363,91.8101,35.0,4.5
2008-08-10T13:51:03.300000Z,10.5564,91.109,0.0,3.6
2008-08-10T13:47:12.120000Z,10.8842,91.614,0.0,3.6
2008-08-10T13:36:05.630000Z,10.8491,91.7742,35.0,4.2
2008-08-10T13:01:33.860000Z,10.9699,91.8059,24.8,5.3
2008-08-10T12:59:34.070000Z,11.1963,91.3419,0.0,4.2
2008-08-10T12:59:02.860000Z,10.9698,91.7752,21.6,4.4
2008-08-10T12:37:58.650000Z,10.7572,91.5336,35.0,4.5
2008-08-10T12:33:58.770000Z,10.878,91.7679,0.0,3.9
2008-08-10T12:21:14.290000Z,11.04,91.7479,26.9,5.7
2008-08-10T12:20:56.220000Z,10.8409,91.6788,35.0,4.3
2008-08-10T11:48:08.540000Z,10.8536,91.8192,14.8,4.2
2008-08-10T11:29:59.520000Z,10.9137,91.8561,0.0,3.8
2008-08-10T11:28:21.800000Z,10.923,91.7138,0.0,3.6
2008-08-10T11:18:53.850000Z,10.9092,91.6365,24.6,4.5
2008-08-10T10:43:56.240000Z,10.8377,91.7559,48.1,4.3
2008-08-10T10:39:01.970000Z,10.7838,91.5425,35.0,4.1
2008-08-10T10:34:12.050000Z,10.7424,91.6097,0.0,3.8
2008-08-10T09:46:12.940000Z,10.8621,91.6521,48.8,4.2
2008-08-10T09:27:57.440000Z,11.026,91.7529,29.5,5.3
2008-08-10T09:16:26.660000Z,11.0015,91.9177,48.7,4.4
2008-08-10T09:01:17.350000Z,10.832,91.7249,35.0,4.2
2008-08-10T08:20:34.690000Z,11.0241,91.825,29.1,6.1
2008-08-09T10:44:39.110000Z,10.2431,91.7657,0.0,3.7
2008-08-09T10:06:30.920000Z,9.7513,92.3471,0.0,3.6
2008-08-05T21:58:50.560000Z,10.8333,91.7394,15.9,4.8
2008-08-05T10:08:14.580000Z,13.954,93.6056,55.6,5.2
2008-08-04T23:28:17.580000Z,13.7036,93.0912,68.5,4.3
2008-08-02T20:58:41.140000Z,10.9936,93.1376,35.0,3.9
2008-07-27T16:32:51.870000Z,11.2348,92.3622,0.0,3.3
2008-07-26T16:49:54.380000Z,10.3459,93.1199,93.9,4.8
2008-07-26T13:23:55.170000Z,12.9632,92.5566,10.6,4.1
2008-07-26T09:45:55.630000Z,10.6678,91.6818,29.1,4.4
2008-07-26T05:35:35.450000Z,11.5651,91.7114,23.8,5.1
2008-07-25T20:24:37.320000Z,10.772,91.9099,13.6,4.5
2008-07-25T08:17:05.230000Z,13.651,92.9026,0.0,3.7
2008-07-24T12:19:02.340000Z,12.7802,92.0299,35.0,4.5
2008-07-24T09:51:35.630000Z,10.6969,91.7376,12.5,4.6
2008-07-22T22:36:24.950000Z,10.721,91.6803,0.0,3.9
2008-07-22T22:32:54.190000Z,10.7528,91.7943,16.4,4.1
2008-07-22T21:19:43.860000Z,10.773,91.7364,28.1,4.8
2008-07-22T18:50:52.630000Z,11.6179,91.6368,0.0,3.7
2008-07-21T08:23:12.650000Z,10.9046,92.1694,0.0,3.7
2008-07-20T23:35:05.530000Z,10.4218,90.7559,63.4,3.6
2008-07-20T17:07:24.290000Z,10.6893,91.6688,0.0,3.6
2008-07-20T06:46:19.350000Z,11.0104,91.6763,35.0,3.5
2008-07-20T04:28:08.490000Z,13.422,92.9299,25.3,3.8
2008-07-19T13:39:51.800000Z,12.9404,93.1997,6.0,4.0
2008-07-19T10:51:49.740000Z,10.8281,91.7429,0.0,3.7
2008-07-17T04:10:56.770000Z,10.859,92.1691,0.0,3.5
2008-07-16T20:30:47.230000Z,13.4916,92.8232,0.0,3.8
2008-07-16T05:00:44.820000Z,13.4176,92.4537,1.2,3.9
2008-07-15T17:29:05.290000Z,10.4809,91.377,0.0,3.5
2008-07-15T03:16:17.690000Z,10.8055,92.1744,38.2,4.2
2008-07-14T15:49:32.000000Z,10.3045,91.0569,0.0,3.5
2008-07-14T07:16:12.360000Z,10.6185,91.741,35.0,4.3
2008-07-14T02:06:42.560000Z,10.3745,91.2759,26.0,3.7
2008-07-14T00:40:35.900000Z,10.6671,91.7786,35.0,4.5
2008-07-13T10:42:33.990000Z,10.7845,91.5818,0.0,3.7
2008-07-12T05:14:07.050000Z,10.9525,92.2665,0.0,3.4
2008-07-11T09:37:42.550000Z,10.8004,91.6851,35.0,4.5
2008-07-11T05:39:44.230000Z,11.078,92.0722,29.2,3.4
2008-07-10T00:52:17.420000Z,10.7903,91.3612,0.0,3.6
2008-07-08T16:05:59.240000Z,10.7902,91.8048,13.9,4.6
2008-07-08T15:51:42.330000Z,10.9135,91.1302,23.7,4.0
2008-07-08T14:00:51.300000Z,10.2396,91.0628,0.0,3.5
2008-07-08T08:14:13.470000Z,10.6767,91.6926,0.0,3.9
2008-07-07T19:52:38.580000Z,10.3052,91.1437,0.0,3.5
2008-07-07T17:49:27.460000Z,10.5487,91.5504,35.0,3.8
2008-07-07T09:58:51.280000Z,10.6981,91.6831,2.8,5.0
2008-07-06T23:23:52.550000Z,10.7459,91.8891,35.0,4.0
2008-07-06T18:14:42.440000Z,13.369,93.8541,35.0,3.6
2008-07-06T02:49:00.770000Z,10.93,91.8162,11.2,4.3
2008-07-05T13:25:49.850000Z,11.1753,92.4128,5.2,4.0
